node_id,parent,children,success,cost_from_parent,cum_cost,time_from_parent,cum_time,dist_to_goal,x,y,psi,vx,vy,r,u_delta,u_sfx
5652.000000,1308.000000,1.000000,1.000000,0.223056,0.654809,0.200000,0.600000,1.831484,-0.234581,1.751915,1.267409,2.103697,-0.206975,-1.738992,-0.330353,-0.094302
5653.000000,5201.000000,0.000000,-1.000000,0.215510,3.301471,0.200000,3.000000,2.546357,-2.378456,-0.492508,4.722906,3.443965,-0.033160,-0.214913,-0.024723,0.046463
5654.000000,5428.000000,2.000000,0.000000,0.222638,2.647495,0.200000,2.400000,2.695105,-2.454794,0.811918,4.908275,2.920850,0.108502,0.629709,0.084829,-0.019844
5655.000000,3635.000000,1.000000,0.000000,0.218905,1.105993,0.200000,1.000000,2.920857,-0.205100,2.862858,1.430875,1.308767,-0.204450,-1.445044,-0.263665,-0.006378
5656.000000,4972.000000,0.000000,0.000000,0.225782,2.210925,0.200000,2.000000,3.495352,-2.504401,2.271224,4.165786,1.575959,0.248240,1.038453,0.273851,-0.023160
5657.000000,4721.000000,1.000000,1.000000,0.215139,3.090022,0.200000,2.800000,2.343432,-2.170817,0.533846,4.901553,2.497283,-0.139019,-0.676775,-0.112791,0.038501
5658.000000,4416.000000,0.000000,0.000000,0.221411,3.316146,0.200000,3.000000,1.755483,-1.661051,0.097192,5.121086,1.235340,-0.122622,-1.126327,-0.163278,-0.014560
5659.000000,3503.000000,0.000000,0.000000,0.212834,3.078178,0.200000,2.800000,1.816504,-1.572998,0.722005,6.009921,2.527650,0.401282,2.081568,0.320978,0.019191
5660.000000,3741.000000,0.000000,-3.000000,0.221803,3.298997,0.200000,3.000000,2.455943,-2.294634,-0.639952,5.190152,2.833232,0.228577,1.350848,0.186911,-0.021194
5661.000000,1376.000000,0.000000,-1.000000,0.225266,0.442924,0.200000,0.400000,1.798739,-0.292557,1.245253,1.898376,2.155688,0.039688,0.195954,0.036281,-0.042066
5662.000000,3444.000000,0.000000,0.000000,0.230205,1.771558,0.200000,1.600000,3.707873,-1.801625,3.059318,3.287517,0.887431,0.179629,0.541963,0.335082,-0.043892
5663.000000,5423.000000,0.000000,0.000000,0.214288,3.532690,0.200000,3.200000,1.248898,-0.871004,-0.720661,5.702327,3.037941,0.188471,1.153611,0.149461,0.070843
5664.000000,1326.000000,0.000000,0.000000,0.221338,1.108329,0.200000,1.000000,2.320549,-0.299053,1.883753,1.627666,0.631491,0.138226,0.279013,0.176319,-0.014981
5665.000000,4409.000000,0.000000,-1.000000,0.219940,1.766181,0.200000,1.600000,3.611351,-1.346291,3.148308,2.875745,0.529108,-0.001880,0.806649,0.109170,-0.033987
5666.000000,2967.000000,0.000000,1.000000,0.224016,3.722288,0.200000,3.400000,1.148034,-0.984183,-0.344239,5.661301,2.327355,0.327358,1.933729,0.333333,-0.055636
5667.000000,1858.000000,0.000000,-3.000000,0.221519,1.324095,0.200000,1.200000,3.591270,-0.333997,3.298444,1.585031,1.199909,0.073406,0.902249,0.085944,-0.016064
5668.000000,3288.000000,1.000000,1.000000,0.218675,1.538215,0.200000,1.400000,3.683352,-1.565628,3.123892,3.067245,2.773320,0.296753,1.612093,0.228150,0.029337
5669.000000,5215.000000,0.000000,-5.000000,0.222358,3.540896,0.200000,3.200000,1.329176,-1.227728,-0.029679,5.355524,0.518158,-0.084244,-0.533855,-0.226267,-0.020346
5670.000000,4659.000000,0.000000,0.000000,0.226689,3.090065,0.200000,2.800000,2.251787,-2.011292,0.756220,5.093944,2.328030,-0.201546,-1.066535,-0.181201,-0.044575
5671.000000,3246.000000,0.000000,1.000000,0.210106,1.762861,0.200000,1.600000,3.925414,-1.641950,3.368811,2.899946,2.035705,0.208934,0.907910,0.196429,0.060756
5672.000000,4778.000000,0.000000,-4.000000,0.231647,3.534737,0.200000,3.200000,1.472874,-1.156924,-0.745809,4.925884,1.307656,0.024915,0.123539,0.031294,-0.057746
5673.000000,4427.000000,1.000000,-1.000000,0.234161,3.311874,0.200000,3.000000,2.332014,-2.263912,-0.029631,5.058620,0.980147,0.102643,0.420801,0.176206,-0.081325
5674.000000,3498.000000,0.000000,0.000000,0.223057,1.099439,0.200000,1.000000,2.442280,-0.087914,2.389582,1.213837,0.906886,-0.072698,0.098448,-0.232194,-0.051440
5675.000000,3796.000000,0.000000,1.000000,0.215653,2.860445,0.200000,2.600000,2.825123,-2.367784,1.317116,5.020277,3.148932,0.194954,1.201375,0.150468,0.056341
5676.000000,3921.000000,0.000000,-6.000000,0.215773,3.748144,0.200000,3.400000,2.689602,-2.564830,-0.482026,4.447000,0.658719,-0.091701,-1.198008,-0.303420,0.003487
5677.000000,4081.000000,0.000000,1.000000,0.220357,1.990661,0.200000,1.800000,3.725304,-2.124908,2.878751,3.433295,0.709611,-0.054729,-0.994938,-0.191004,-0.025043
5678.000000,5146.000000,6.000000,5.000000,0.221772,3.091877,0.200000,2.800000,1.618858,-1.526130,0.018439,5.544131,2.355803,0.323993,1.682256,0.280595,-0.026233
5679.000000,4820.000000,0.000000,-1.000000,0.220664,1.978850,0.200000,1.800000,3.675959,-2.590051,2.408679,3.821052,2.647944,-0.033929,-0.159361,-0.027565,0.000108
5680.000000,4800.000000,0.000000,0.000000,0.204238,1.088726,0.200000,1.000000,3.362452,-0.280678,3.036690,1.582552,2.777740,0.341594,2.154893,0.300683,0.097944
5681.000000,4726.000000,0.000000,0.000000,0.210104,0.437134,0.200000,0.400000,1.695149,-0.276300,1.035734,1.900473,3.239420,-0.010953,-0.072998,-0.008901,0.083811
5682.000000,1037.000000,1.000000,1.000000,0.225232,0.657114,0.200000,0.600000,1.458906,-0.010611,1.399253,1.238002,1.766968,-0.330090,-1.490396,-0.330132,-0.028199
5683.000000,5294.000000,1.000000,-7.000000,0.228762,3.100172,0.200000,2.800000,1.641401,-1.504556,0.475678,5.892865,1.091211,0.162052,0.671813,0.245996,-0.049109
5684.000000,77.000000,0.000000,0.000000,0.228788,0.450945,0.200000,0.400000,1.568728,-0.311616,0.954339,2.049501,1.430907,0.115283,0.663313,0.127117,-0.034034
5685.000000,1424.000000,0.000000,-1.000000,0.207964,1.094781,0.200000,1.000000,2.544850,-0.340657,2.446640,1.445173,2.777437,-0.232707,-1.360557,-0.191549,0.084153
5686.000000,220.000000,2.000000,2.000000,0.209949,0.431090,0.200000,0.400000,1.797032,-0.293409,1.153419,1.750871,3.264392,-0.277729,-2.055162,-0.247803,0.073819
5687.000000,5487.000000,0.000000,0.000000,0.224407,3.505585,0.200000,3.200000,1.898929,-1.815700,0.161642,5.474474,1.973284,0.262917,1.249956,0.250804,-0.039103
5688.000000,2428.000000,0.000000,0.000000,0.206849,3.718805,0.200000,3.400000,2.587156,-2.485824,-0.335496,4.638024,1.686454,0.323194,1.762305,0.328589,0.028784
5689.000000,5515.000000,0.000000,-1.000000,0.205260,3.517257,0.200000,3.200000,1.799339,-1.573742,0.647605,5.474400,2.093245,0.125971,0.746402,0.106281,0.052561
5690.000000,2461.000000,0.000000,-1.000000,0.212593,1.534676,0.200000,1.400000,3.809758,-1.176558,3.385261,2.437679,2.971615,-0.030301,-0.170686,-0.022689,0.047040
5691.000000,3971.000000,0.000000,0.000000,0.231618,3.097566,0.200000,2.800000,2.330615,-1.983281,1.075735,5.468185,1.291682,0.134499,0.581058,0.183547,-0.081243
5692.000000,1025.000000,0.000000,0.000000,0.210067,0.438851,0.200000,0.400000,1.444155,-0.072262,0.702108,1.720031,0.508026,-0.023644,-0.582388,0.052485,-0.068045
5693.000000,1544.000000,0.000000,0.000000,0.215695,1.100993,0.200000,1.000000,2.652546,-0.273429,2.584158,1.418858,1.733534,0.065105,0.715199,0.047393,0.022163
5694.000000,4816.000000,0.000000,0.000000,0.222395,3.317962,0.200000,3.000000,1.970060,-1.805926,0.595042,5.598079,0.944353,0.099324,1.126371,0.197818,-0.015314
5695.000000,2790.000000,1.000000,1.000000,0.215312,1.539602,0.200000,1.400000,3.729167,-1.355626,3.261968,2.775970,2.307515,0.276935,1.373624,0.227281,0.030648
5696.000000,1305.000000,0.000000,0.000000,0.216652,1.103989,0.200000,1.000000,2.653463,-0.069260,2.601191,1.554709,0.574456,0.025444,-0.349689,0.223460,-0.067225
5697.000000,4131.000000,1.000000,1.000000,0.207642,1.533344,0.200000,1.400000,3.709044,-1.347437,3.226650,2.675242,2.818087,-0.037404,-0.223530,-0.031135,0.096338
5698.000000,974.000000,0.000000,0.000000,0.210574,1.083694,0.200000,1.000000,1.760130,0.042524,1.699078,1.530767,1.960628,-0.164597,-0.780427,-0.150160,0.023167
5699.000000,5612.000000,0.000000,0.000000,0.219875,2.207504,0.200000,2.000000,3.529933,-2.557738,2.257992,4.030816,0.584495,-0.087734,-1.054839,-0.303090,-0.047499
5700.000000,5076.000000,0.000000,-3.000000,0.227294,1.760776,0.200000,1.600000,4.093830,-2.190533,3.286844,3.351953,1.627507,0.229022,1.117856,0.276403,-0.092483
5701.000000,1505.000000,1.000000,1.000000,0.228163,1.324599,0.200000,1.200000,3.517022,-0.949085,3.153928,2.413164,1.696900,-0.018719,-0.096407,-0.018671,-0.039540
5702.000000,3598.000000,0.000000,2.000000,0.227527,1.766021,0.200000,1.600000,3.688942,-1.993703,2.924979,3.478193,1.652643,0.223033,0.990731,0.238206,-0.035861
5703.000000,3797.000000,0.000000,0.000000,0.212070,1.092405,0.200000,1.000000,2.486924,-0.251816,2.105102,1.910315,2.263234,0.265127,1.314353,0.220779,0.039655
5704.000000,4579.000000,0.000000,-4.000000,0.209782,2.425065,0.200000,2.200000,3.360605,-2.596368,1.942349,4.302694,2.401970,0.089325,0.440282,0.075068,0.062993
5705.000000,3288.000000,0.000000,0.000000,0.219313,1.538853,0.200000,1.400000,3.709605,-1.517253,3.175109,2.908342,2.408994,0.131708,0.643866,0.106384,0.012914
5706.000000,5179.000000,9.000000,9.000000,0.221995,2.425110,0.200000,2.200000,2.848439,-2.425422,1.303823,5.037211,2.420648,0.333834,1.799045,0.291638,-0.026313
5707.000000,141.000000,0.000000,-1.000000,0.218169,0.652773,0.200000,0.600000,2.135022,-0.179314,1.654336,1.775781,2.894883,0.261703,1.490964,0.202385,0.001189
5708.000000,4993.000000,0.000000,0.000000,0.204861,1.309518,0.200000,1.200000,3.064276,-0.076804,3.005472,1.457972,2.089393,-0.207905,-1.048766,-0.187382,0.078901
5709.000000,2075.000000,1.000000,1.000000,0.211595,1.531438,0.200000,1.400000,3.397024,-0.758759,3.070837,2.327508,0.737775,0.008252,-0.285000,-0.169952,0.010288
5710.000000,5678.000000,0.000000,-5.000000,0.211943,3.303820,0.200000,3.000000,1.342238,-1.125253,-0.391055,5.350493,3.051785,-0.345118,-2.580918,-0.346024,0.082492
5711.000000,4660.000000,0.000000,-1.000000,0.213899,3.513192,0.200000,3.200000,1.659565,-1.437248,0.600474,5.479010,1.996753,-0.207937,-1.194825,-0.181977,0.023528
5712.000000,535.000000,0.000000,0.000000,0.224704,1.106973,0.200000,1.000000,2.834767,0.108591,2.781726,1.255443,1.190936,-0.107152,-0.099442,-0.226512,-0.030974
5713.000000,1807.000000,0.000000,1.000000,0.223377,3.732042,0.200000,3.400000,1.470770,-1.375704,-0.054160,5.271614,1.309963,0.160074,1.223947,0.185328,-0.017768
5714.000000,4489.000000,0.000000,0.000000,0.218771,3.540488,0.200000,3.200000,2.085099,-1.959826,-0.476390,5.030853,1.390808,0.056351,-0.125456,0.127738,0.015695
5715.000000,2955.000000,0.000000,-2.000000,0.215657,1.982386,0.200000,1.800000,4.108828,-2.054912,3.363311,3.227426,2.955170,0.313238,2.055895,0.271375,0.087955
5716.000000,4769.000000,2.000000,2.000000,0.216587,3.307870,0.200000,3.000000,1.755530,-1.642788,-0.203669,5.104015,2.194007,-0.181099,-0.918103,-0.150638,0.010599
5717.000000,2819.000000,1.000000,1.000000,0.229965,1.544929,0.200000,1.400000,3.862039,-1.778253,3.228469,2.938414,1.978365,-0.021773,-0.112162,-0.022766,-0.077139
5718.000000,4156.000000,0.000000,0.000000,0.223507,1.761313,0.200000,1.600000,3.682493,-2.138542,2.821043,3.713490,2.212000,0.324942,1.708555,0.303900,-0.041214
5719.000000,4928.000000,0.000000,0.000000,0.200544,2.396113,0.200000,2.200000,3.795666,-2.542832,2.622009,3.477123,1.937790,-0.210900,-1.071982,-0.199588,0.083334
5720.000000,2817.000000,2.000000,2.000000,0.209882,2.863796,0.200000,2.600000,2.821351,-2.405221,1.273467,4.960984,2.488219,0.065717,0.336063,0.053734,0.062866
5721.000000,5146.000000,1.000000,-2.000000,0.222978,3.093082,0.200000,2.800000,1.687321,-1.587577,-0.027069,5.320877,2.317773,0.060559,0.301525,0.051731,-0.026439
5722.000000,5382.000000,0.000000,-1.000000,0.204538,2.635134,0.200000,2.400000,2.723449,-2.434259,0.962168,4.743888,2.415703,-0.382395,-1.960938,-0.314369,0.054151
5723.000000,3968.000000,0.000000,-7.000000,0.220377,3.543770,0.200000,3.200000,2.691179,-2.598127,-0.134053,4.376871,1.193854,-0.176715,-1.388320,-0.258234,0.014589
5724.000000,816.000000,0.000000,0.000000,0.190088,1.305581,0.200000,1.200000,3.208709,-0.153815,2.903570,1.707309,1.965885,0.368735,1.801148,0.347546,0.091619
5725.000000,3288.000000,2.000000,2.000000,0.230084,1.549624,0.200000,1.400000,3.692312,-1.377433,3.213965,2.654580,1.160188,-0.240550,-1.197296,-0.330780,-0.039639
5726.000000,1266.000000,0.000000,0.000000,0.229658,1.106852,0.200000,1.000000,2.383370,-0.282325,2.311778,1.408955,1.736587,-0.056313,-0.261213,-0.060769,-0.061571
5727.000000,5641.000000,0.000000,-4.000000,0.218794,3.526045,0.200000,3.200000,2.657370,-2.549348,-0.414222,4.577827,1.106471,-0.190708,-1.448140,-0.297574,-0.007322
5728.000000,5186.000000,3.000000,3.000000,0.224664,0.660446,0.200000,0.600000,1.773066,-0.062720,1.707502,1.354467,2.108418,-0.209104,-1.055635,-0.198905,-0.051670
5729.000000,395.000000,0.000000,0.000000,0.208896,1.317508,0.200000,1.200000,2.756161,0.003429,2.704738,1.128319,1.004272,-0.124223,-1.207119,-0.220436,0.043683
5730.000000,5706.000000,3.000000,3.000000,0.233305,2.658415,0.200000,2.400000,2.545735,-2.292673,0.892746,4.971040,1.282477,-0.146807,-0.628763,-0.196123,-0.058820
5731.000000,5028.000000,0.000000,-1.000000,0.221014,1.991822,0.200000,1.800000,4.064478,-2.528145,2.989271,3.174167,1.617783,0.033238,0.581061,0.006265,-0.005442
5732.000000,596.000000,0.000000,0.000000,0.214203,1.321751,0.200000,1.200000,3.557207,-0.498060,3.220044,1.791834,3.462150,-0.113906,-0.750360,-0.085791,0.044229
5733.000000,3785.000000,0.000000,0.000000,0.226004,1.987279,0.200000,1.800000,3.852419,-2.473261,2.774104,3.544514,1.377106,0.102185,0.418281,0.129569,-0.041869
5734.000000,4981.000000,5.000000,5.000000,0.230642,3.094451,0.200000,2.800000,1.825928,-1.614790,0.712780,5.963138,1.201472,0.120057,0.513460,0.174581,-0.087468
5735.000000,4551.000000,1.000000,1.000000,0.222745,3.301151,0.200000,3.000000,1.772255,-1.649428,-0.024633,5.014479,2.558207,-0.167952,-0.917256,-0.141462,-0.033728
5736.000000,4260.000000,1.000000,0.000000,0.219169,3.305639,0.200000,3.000000,2.100612,-1.974430,-0.271622,5.124335,3.043541,0.346303,2.368373,0.347384,-0.001852
5737.000000,5532.000000,0.000000,0.000000,0.211982,2.641490,0.200000,2.400000,2.723309,-2.425770,0.903929,4.802690,3.498296,-0.008609,-0.067674,-0.007655,0.095912
5738.000000,4704.000000,0.000000,0.000000,0.219100,3.524923,0.200000,3.200000,2.451263,-2.347813,-0.351642,4.701883,0.551375,-0.044758,-0.720109,-0.094777,-0.075865
5739.000000,4551.000000,0.000000,0.000000,0.224862,3.303267,0.200000,3.000000,1.679857,-1.574088,0.041095,5.248753,2.268632,0.017045,0.087857,0.015421,-0.047774
5740.000000,1115.000000,0.000000,0.000000,0.218138,0.874677,0.200000,0.800000,2.571798,0.122480,2.477950,0.736714,3.125938,-0.362291,-2.550987,-0.321179,0.037856
5741.000000,1884.000000,0.000000,0.000000,0.216339,1.985154,0.200000,1.800000,3.940038,-2.426504,2.931595,3.538644,0.827945,0.079174,0.075792,0.310307,-0.017562
5742.000000,5616.000000,0.000000,-1.000000,0.200778,3.523888,0.200000,3.200000,1.238144,-1.041271,-0.448738,5.451256,2.212853,-0.296250,-1.511314,-0.263139,0.089133
5743.000000,5217.000000,0.000000,-2.000000,0.208263,3.518487,0.200000,3.200000,2.590188,-2.456066,-0.400087,4.828735,3.168913,0.252418,1.769429,0.219133,0.085068
5744.000000,5459.000000,0.000000,-1.000000,0.212500,1.973492,0.200000,1.800000,4.091707,-2.442101,3.084978,3.140523,2.239528,-0.382775,-1.848756,-0.320448,0.019607
5745.000000,1909.000000,0.000000,0.000000,0.222994,3.730602,0.200000,3.400000,1.937376,-1.793014,-0.253255,4.532362,2.182024,-0.354182,-1.716749,-0.307930,-0.014310
5746.000000,4642.000000,3.000000,-1.000000,0.219578,1.757275,0.200000,1.600000,3.693102,-2.194310,2.774681,3.762860,3.095791,0.322660,2.385374,0.302221,0.010869
5747.000000,4588.000000,0.000000,0.000000,0.215812,1.740532,0.200000,1.600000,2.702954,-0.359036,2.628608,1.434038,0.815203,-0.049697,0.026587,-0.263676,-0.004355
5748.000000,2487.000000,1.000000,0.000000,0.219292,0.877129,0.200000,0.800000,2.177867,-0.062835,2.115729,1.070557,1.984455,-0.332095,-1.513598,-0.301045,0.005180
5749.000000,2161.000000,0.000000,1.000000,0.213863,3.730720,0.200000,3.400000,1.990625,-1.896762,-0.141137,4.882465,1.290657,-0.006079,0.412307,-0.058776,0.030026
5750.000000,4703.000000,0.000000,0.000000,0.220963,1.978041,0.200000,1.800000,3.760971,-1.867107,3.077342,3.255982,1.906603,0.190124,0.661090,0.199986,0.006816
5751.000000,5557.000000,6.000000,12.000000,0.224158,1.769213,0.200000,1.600000,3.619005,-1.679823,3.022204,3.282800,1.167717,0.225060,1.572317,0.327969,-0.009108
5752.000000,3725.000000,0.000000,-13.000000,0.214387,1.980223,0.200000,1.800000,3.699487,-2.389037,2.620308,3.772667,3.132331,0.200011,1.360931,0.170641,0.090757
5753.000000,5730.000000,1.000000,0.000000,0.208368,2.866784,0.200000,2.600000,2.333309,-2.171106,0.508048,5.034013,2.589986,0.102831,0.543440,0.082607,0.065187
5754.000000,3509.000000,0.000000,0.000000,0.228758,1.551732,0.200000,1.400000,3.807961,-1.093690,3.421662,2.264570,0.759809,0.034718,-0.319176,0.166865,-0.058823
5755.000000,4296.000000,0.000000,0.000000,0.223590,3.502745,0.200000,3.200000,2.470491,-2.392971,0.103426,4.892299,1.255729,0.060717,0.736395,0.048250,-0.038120
5756.000000,3444.000000,0.000000,-1.000000,0.225912,1.767266,0.200000,1.600000,3.808792,-1.807618,3.158816,2.998869,0.972317,-0.076171,-0.853949,-0.101495,-0.050149
5757.000000,182.000000,0.000000,0.000000,0.231245,0.663672,0.200000,0.600000,2.300661,-0.391253,1.846353,1.681228,1.701608,0.021179,0.104879,0.025048,-0.095859
5758.000000,3590.000000,0.000000,1.000000,0.222587,3.724546,0.200000,3.400000,1.477734,-1.349878,-0.397713,5.747412,2.256166,0.367679,1.964248,0.342526,-0.037931
5759.000000,838.000000,0.000000,-2.000000,0.208861,0.436765,0.200000,0.400000,1.571209,-0.119250,0.903136,1.866574,2.673669,0.326126,1.868807,0.271655,0.081497
5760.000000,973.000000,3.000000,3.000000,0.233592,0.670038,0.200000,0.600000,2.115265,-0.302076,1.626337,1.584290,1.125258,-0.072268,-0.303085,-0.110957,-0.083047
5761.000000,2656.000000,0.000000,0.000000,0.217670,1.759055,0.200000,1.600000,3.986993,-1.718130,3.394187,2.997476,2.859343,0.316418,1.775116,0.243630,0.026320
5762.000000,5002.000000,1.000000,-4.000000,0.218290,3.303156,0.200000,3.000000,2.328596,-2.216332,-0.328426,5.016822,2.663846,0.129805,0.666438,0.099954,0.017385
5763.000000,567.000000,0.000000,0.000000,0.216973,0.879973,0.200000,0.800000,2.179137,-0.283291,2.069184,1.560849,3.106156,-0.113077,-0.651655,-0.082895,0.026977
5764.000000,4945.000000,1.000000,2.000000,0.220096,3.321868,0.200000,3.000000,2.029354,-1.942369,-0.048480,4.917361,0.885064,-0.117346,-1.144175,-0.232862,-0.038677
5765.000000,5022.000000,2.000000,-7.000000,0.222302,2.207680,0.200000,2.000000,3.380650,-2.525062,2.086421,4.373527,1.317087,0.154048,0.345933,0.264719,-0.013203
5766.000000,5381.000000,0.000000,0.000000,0.227769,0.879980,0.200000,0.800000,2.421160,-0.315758,1.997176,1.621427,1.663156,-0.104133,-0.479322,-0.116556,-0.066965
5767.000000,5156.000000,0.000000,-3.000000,0.210047,3.302870,0.200000,3.000000,1.444527,-1.183514,-0.477304,5.230910,3.388227,-0.250916,-2.089233,-0.242765,0.081910
5768.000000,3989.000000,0.000000,1.000000,0.219895,2.201408,0.200000,2.000000,3.675691,-2.289321,2.699992,3.663235,0.654934,-0.123943,-0.221265,-0.132561,0.002945
5769.000000,4659.000000,1.000000,1.000000,0.219649,3.083025,0.200000,2.800000,2.246012,-2.000473,0.698885,5.030986,3.019130,-0.284231,-1.789848,-0.232083,-0.005276
5770.000000,220.000000,0.000000,-2.000000,0.214932,0.436073,0.200000,0.400000,1.748031,-0.317374,1.123465,1.881271,2.942522,-0.107875,-0.594239,-0.079875,0.025594
5771.000000,3964.000000,0.000000,2.000000,0.219122,2.846545,0.200000,2.600000,3.010073,-2.484018,1.516495,4.827222,2.321345,0.111938,0.585854,0.088938,0.013453
5772.000000,5003.000000,1.000000,1.000000,0.212681,3.085965,0.200000,2.800000,1.832260,-1.701706,-0.065778,5.345607,3.288279,0.273425,2.661432,0.337319,0.093557
5773.000000,1505.000000,2.000000,3.000000,0.224973,1.321409,0.200000,1.200000,3.448423,-1.008794,3.076379,2.671736,1.798201,0.228661,1.038651,0.229128,-0.032401
5774.000000,5587.000000,0.000000,0.000000,0.206751,3.303188,0.200000,3.000000,2.393360,-2.257503,0.426994,4.842149,2.018352,-0.372903,-1.724454,-0.337628,0.051980
5775.000000,5409.000000,0.000000,0.000000,0.212648,3.742407,0.200000,3.400000,0.692139,0.250543,-0.292259,6.176039,3.474753,-0.227805,-2.503721,-0.296242,0.095038
5776.000000,4143.000000,0.000000,-12.000000,0.233802,3.547220,0.200000,3.200000,1.643115,-1.362944,0.764657,5.751314,0.794155,-0.033229,0.381397,-0.138141,-0.069016
5777.000000,5235.000000,0.000000,-1.000000,0.213461,1.755196,0.200000,1.600000,4.119557,-2.266952,3.225325,2.933751,2.841052,-0.192166,-1.045601,-0.145045,0.033192
5778.000000,2919.000000,0.000000,-1.000000,0.225563,1.104748,0.200000,1.000000,2.321742,0.010399,2.262790,1.403172,2.003163,-0.197008,-0.958769,-0.190655,-0.049796
5779.000000,4920.000000,0.000000,-1.000000,0.222059,3.319076,0.200000,3.000000,2.056353,-1.821845,0.767386,5.397651,0.988752,0.143809,1.236462,0.249096,-0.034338
5780.000000,4762.000000,0.000000,0.000000,0.208890,1.319993,0.200000,1.200000,2.837821,0.091389,2.774633,1.047479,2.176561,-0.002206,0.004929,-0.002766,0.048453
5781.000000,4722.000000,0.000000,0.000000,0.205964,2.849814,0.200000,2.600000,2.923641,-2.560958,1.136180,4.516961,2.848777,-0.339576,-2.076564,-0.284150,0.077178
5782.000000,5146.000000,4.000000,5.000000,0.226954,3.097059,0.200000,2.800000,1.754613,-1.668861,0.023323,5.211557,1.471664,-0.027969,-0.125071,-0.034741,-0.078049
5783.000000,5764.000000,0.000000,0.000000,0.210069,3.531937,0.200000,3.200000,1.970691,-1.876615,-0.249412,5.018840,1.127774,0.184142,1.451195,0.281427,0.022883
5784.000000,4913.000000,0.000000,-3.000000,0.221514,1.987214,0.200000,1.800000,3.781269,-2.403129,2.742266,3.595316,1.138650,-0.003627,-0.482615,0.052375,-0.033627
5785.000000,5469.000000,1.000000,1.000000,0.224486,1.545068,0.200000,1.400000,3.631267,-1.389930,3.150046,2.837379,1.425550,0.061678,0.748245,0.045983,-0.020821
5786.000000,1401.000000,1.000000,-1.000000,0.215805,0.881811,0.200000,0.800000,2.201409,-0.362633,2.119949,1.519928,0.615450,0.013300,0.543169,-0.057137,-0.074457
5787.000000,48.000000,1.000000,1.000000,0.214122,1.529816,0.200000,1.400000,2.825028,-0.397658,2.420788,1.576064,2.879951,-0.044590,-0.247873,-0.033949,0.053638
5788.000000,3786.000000,3.000000,13.000000,0.213998,3.507399,0.200000,3.200000,2.386561,-2.010775,1.140838,5.526573,1.665022,0.268923,1.562874,0.276793,0.033849
5789.000000,1505.000000,0.000000,0.000000,0.218814,1.315250,0.200000,1.200000,3.551510,-1.184669,3.108346,2.887863,3.490667,0.241126,2.666970,0.301783,0.056935
5790.000000,5417.000000,2.000000,-1.000000,0.227426,2.873904,0.200000,2.600000,2.205068,-2.056051,0.525204,5.171701,1.639051,-0.025388,-0.108940,-0.028160,-0.041829
5791.000000,2956.000000,0.000000,-3.000000,0.209586,1.755918,0.200000,1.600000,4.222789,-2.303190,3.327933,3.075832,3.256106,0.220101,1.615323,0.194995,0.089543
5792.000000,2173.000000,1.000000,0.000000,0.227588,3.287704,0.200000,3.000000,2.713453,-2.527035,0.682407,4.572899,1.496953,-0.079118,-0.346813,-0.094033,-0.055339
5793.000000,1052.000000,0.000000,0.000000,0.216569,0.876274,0.200000,0.800000,2.509644,-0.021388,2.429587,0.917588,2.819582,-0.406944,-2.361647,-0.327331,0.037664
5794.000000,4924.000000,1.000000,1.000000,0.220823,3.076854,0.200000,2.800000,2.468987,-2.328484,0.339505,4.748083,2.847173,-0.045233,-0.230266,-0.039846,-0.002838
5795.000000,1068.000000,0.000000,0.000000,0.225766,1.987027,0.200000,1.800000,4.077195,-2.137835,3.303949,3.478280,1.978932,0.218176,1.149150,0.230862,-0.072381
5796.000000,5686.000000,0.000000,0.000000,0.226278,0.657368,0.200000,0.600000,1.813455,-0.273560,1.734037,1.439828,1.870493,-0.185207,-0.934373,-0.200050,-0.077029
5797.000000,4136.000000,0.000000,0.000000,0.216147,0.659547,0.200000,0.600000,1.348929,0.263655,1.245222,1.263943,2.310804,-0.010680,-0.170088,-0.000363,0.021737
5798.000000,5751.000000,2.000000,5.000000,0.213969,1.983181,0.200000,1.800000,3.644929,-2.008620,2.858766,3.593433,2.264357,0.375791,1.856481,0.317593,0.053321
5799.000000,5482.000000,0.000000,1.000000,0.233447,1.995345,0.200000,1.800000,3.795870,-2.372101,2.783730,3.541962,0.552651,-0.005804,0.529396,-0.115894,-0.080223
5800.000000,4982.000000,5.000000,1.000000,0.230080,2.209525,0.200000,2.000000,3.282161,-2.551417,1.904499,4.531508,1.175708,0.218672,0.917378,0.311171,-0.063734
5801.000000,5557.000000,0.000000,0.000000,0.218489,1.763543,0.200000,1.600000,3.678498,-1.616000,3.106765,2.982880,0.625328,-0.015157,0.298694,-0.223433,-0.053269
5802.000000,458.000000,0.000000,-1.000000,0.214934,0.871162,0.200000,0.800000,2.615778,-0.197558,2.535587,1.398520,2.708954,0.190405,0.998090,0.145411,0.018719
5803.000000,4745.000000,0.000000,0.000000,0.221402,1.988439,0.200000,1.800000,3.870141,-2.470414,2.807308,3.639381,1.090057,-0.057777,-0.854224,-0.068464,-0.013340
5804.000000,1538.000000,0.000000,-1.000000,0.229847,0.671931,0.200000,0.600000,1.398336,0.019809,1.347910,1.471566,0.899476,-0.064873,-0.276813,-0.118417,-0.066501
5805.000000,1863.000000,1.000000,-2.000000,0.222205,3.511653,0.200000,3.200000,2.656924,-2.555727,-0.052182,4.630988,2.673278,0.163941,0.885601,0.130701,-0.018250
